index,type,name,resident,streamed,parentStack
757,xanim,ai_zombie_base_walk_au_pain_legs_v1,57005,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
758,xanim,ai_zombie_base_walk_au_pain_torso_v1,57237,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
759,xanim,ai_zombie_base_boardtear_aligned_l_1_pull,20280,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
760,xanim,ai_zombie_base_boardtear_aligned_l_2_pull,26743,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
761,xanim,ai_zombie_base_boardtear_aligned_l_3_pull,29892,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
762,xanim,ai_zombie_base_boardtear_aligned_l_4_pull,27603,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
763,xanim,ai_zombie_base_boardtear_aligned_l_5_pull,31985,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
764,xanim,ai_zombie_base_boardtear_aligned_l_6_pull,23706,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
765,xanim,ai_zombie_base_boardtear_aligned_m_1_pull,24723,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
766,xanim,ai_zombie_base_boardtear_aligned_m_2_pull,26807,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
767,xanim,ai_zombie_base_boardtear_aligned_m_3_pull,31186,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
768,xanim,ai_zombie_base_boardtear_aligned_m_4_pull,31494,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
769,xanim,ai_zombie_base_boardtear_aligned_m_5_pull,29322,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
770,xanim,ai_zombie_base_boardtear_aligned_m_6_pull,24637,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
771,xanim,ai_zombie_base_boardtear_aligned_r_1_pull,23176,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
772,xanim,ai_zombie_base_boardtear_aligned_r_2_pull,21904,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
773,xanim,ai_zombie_base_boardtear_aligned_r_3_pull,27088,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
774,xanim,ai_zombie_base_boardtear_aligned_r_4_pull,29987,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
775,xanim,ai_zombie_base_boardtear_aligned_r_5_pull,23654,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
776,xanim,ai_zombie_base_boardtear_aligned_r_6_pull,22049,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
777,xanim,ai_zombie_base_run_ad_sidestep_left_long_a,20702,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
778,xanim,ai_zombie_base_run_ad_sidestep_left_long_b,29191,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
779,xanim,ai_zombie_base_run_ad_sidestep_left_short_a,27075,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
780,xanim,ai_zombie_base_run_ad_sidestep_right_long,20997,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
781,xanim,ai_zombie_base_run_ad_sidestep_right_long_a,31658,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
782,xanim,ai_zombie_base_run_ad_sidestep_right_short,16608,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
783,xanim,ai_zombie_base_run_ad_v1,61789,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
784,xanim,ai_zombie_base_run_ad_v1_pain_chest_f,61470,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
785,xanim,ai_zombie_base_run_ad_v1_pain_chest_f_alt,61474,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
786,xanim,ai_zombie_base_run_ad_v2,42556,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
787,xanim,ai_zombie_base_run_ad_v12,44052,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
788,xanim,ai_zombie_base_run_ad_v12_pain_chest_f,43984,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
789,xanim,ai_zombie_base_run_ad_v12_pain_chest_f_alt,44001,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
790,xanim,ai_zombie_base_run_ad_v11,56545,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
791,xanim,ai_zombie_base_run_ad_v11_pain_chest_f,55973,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
792,xanim,ai_zombie_base_run_ad_v11_pain_chest_f_alt,56059,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
793,xanim,ai_zombie_base_run_ad_v14,59442,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
794,xanim,ai_zombie_base_run_ad_v14_pain_chest_f,59023,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
795,xanim,ai_zombie_base_run_ad_v14_pain_chest_f_alt,59040,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
796,xanim,ai_zombie_base_run_ad_v2_pain_chest_f,42200,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
797,xanim,ai_zombie_base_run_ad_v2_pain_chest_f_alt,42157,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
798,xanim,ai_zombie_base_run_ad_v4,42695,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
799,xanim,ai_zombie_base_run_ad_v4_pain_chest_f,43701,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
800,xanim,ai_zombie_base_run_ad_v4_pain_chest_f_alt,43328,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
801,xanim,ai_zombie_base_run_ad_v8,54900,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
802,xanim,ai_zombie_base_run_ad_v8_pain_chest_f,54476,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
803,xanim,ai_zombie_base_run_ad_v8_pain_chest_f_alt,54475,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
804,xanim,ai_zombie_base_run_ad_v23,100764,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
805,xanim,ai_zombie_base_run_ad_v23_pain_chest_f,97075,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
806,xanim,ai_zombie_base_run_ad_v23_pain_chest_f_alt,96513,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
807,xanim,ai_zombie_base_run_ad_v24,51015,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
808,xanim,ai_zombie_base_run_ad_v24_pain_chest_f,48060,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
809,xanim,ai_zombie_base_run_ad_v24_pain_chest_f_alt,48052,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
810,xanim,ai_zombie_base_run_ad_v7,47443,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
811,xanim,ai_zombie_base_run_ad_v7_pain_chest_f,50487,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
812,xanim,ai_zombie_base_run_ad_v7_pain_chest_f_alt,50563,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
813,xanim,ai_zombie_base_run_ad_v22,62725,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
814,xanim,ai_zombie_base_run_ad_v22_pain_chest_f,62662,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
815,xanim,ai_zombie_base_run_ad_v22_pain_chest_f_alt,61304,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
816,xanim,ai_zombie_base_run_ad_v21,108864,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
817,xanim,ai_zombie_base_run_ad_v21_pain_chest_f,108687,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
818,xanim,ai_zombie_base_run_ad_v21_pain_chest_f_alt,108719,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
819,xanim,ai_zombie_base_run_ad_v20,88484,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
820,xanim,ai_zombie_base_run_ad_v20_pain_chest_f,85338,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
821,xanim,ai_zombie_base_run_ad_v20_pain_chest_f_alt,84003,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
822,xanim,ai_zombie_base_run_au_sidestep_left_long_a,36763,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
823,xanim,ai_zombie_base_run_au_sidestep_left_long_b,39614,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
824,xanim,ai_zombie_base_run_au_sidestep_left_long_c,27659,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
825,xanim,ai_zombie_base_run_au_sidestep_left_short,23394,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
826,xanim,ai_zombie_base_run_au_sidestep_left_short_a,30814,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
827,xanim,ai_zombie_base_run_au_sidestep_left_short_b,30688,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
828,xanim,ai_zombie_base_run_au_sidestep_right_long_a,30252,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
829,xanim,ai_zombie_base_run_au_sidestep_right_long_b,27476,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
830,xanim,ai_zombie_base_run_au_sidestep_right_long_c,34392,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
831,xanim,ai_zombie_base_run_au_sidestep_right_short_a,26722,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
832,xanim,ai_zombie_base_run_au_sidestep_right_short_b,29102,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
833,xanim,ai_zombie_base_run_au_sidestep_right_short_c,29710,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
834,xanim,ai_zombie_base_run_au_sidestep_right_short_d,29747,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
835,xanim,ai_zombie_base_run_au_v1,27370,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
836,xanim,ai_zombie_base_run_au_v1_pain_chest_f,41330,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
837,xanim,ai_zombie_base_run_au_v1_pain_chest_f_alt,41353,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
838,xanim,ai_zombie_base_run_au_v2,41383,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
839,xanim,ai_zombie_base_run_au_v5,73670,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
840,xanim,ai_zombie_base_run_au_v5_pain_chest_f,73816,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
841,xanim,ai_zombie_base_run_au_v5_pain_chest_f_alt,74075,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
842,xanim,ai_zombie_base_run_au_v13,43169,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
843,xanim,ai_zombie_base_run_au_v13_pain_chest_f,43233,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
844,xanim,ai_zombie_base_run_au_v2_pain_chest_f,42353,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
845,xanim,ai_zombie_base_run_au_v2_pain_chest_f_alt,42339,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
846,xanim,ai_zombie_base_run_au_v20,116536,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
847,xanim,ai_zombie_base_run_au_v20_pain_chest_f,108607,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
848,xanim,ai_zombie_base_run_au_v20_pain_chest_f_alt,109611,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
849,xanim,ai_zombie_base_run_au_v21,81504,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
850,xanim,ai_zombie_base_run_au_v21_pain_chest_f,78997,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
851,xanim,ai_zombie_base_run_au_v21_pain_chest_f_alt,78485,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
852,xanim,ai_zombie_base_run_au_v22,51521,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
853,xanim,ai_zombie_base_run_au_v22_pain_chest_f,49325,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
854,xanim,ai_zombie_base_run_au_v22_pain_chest_f_alt,48785,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
855,xanim,ai_zombie_base_run_au_v23,81336,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
856,xanim,ai_zombie_base_run_au_v23_pain_chest_f,77126,0,|zm_genesis_zombie.ai_am|animmappingtable|spawner_zm_usermap_zombie|aitype|maps/zm/zm_bunker_ascension.d3dbsp|col_map|zone_source/zm_bunker_ascension.zone|csv
